departure, arrival, price, departure date, arrival date, transfer type, link
Luxembourg, Cologne, 37.48, 2024-04-19T13:15:00+02:00, 2024-04-19T21:55:00+02:00, direct#train, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 53.98, 2024-04-19T13:50:00+02:00, 2024-04-19T23:59:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 31.98, 2024-04-19T23:40:00+02:00, 2024-04-20T06:10:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 33.98, 2024-04-19T23:40:00+02:00, 2024-04-20T06:45:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 37.98, 2024-04-20T01:45:00+02:00, 2024-04-20T09:05:00+02:00, fast#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 42.98, 2024-04-20T01:45:00+02:00, 2024-04-20T10:15:00+02:00, fast#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 0, 2024-04-20T02:10:00+02:00, 2024-04-20T11:40:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 29.98, 2024-04-20T02:10:00+02:00, 2024-04-20T11:45:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 79.98, 2024-04-20T03:40:00+02:00, 2024-04-20T13:40:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 82.48, 2024-04-20T03:40:00+02:00, 2024-04-20T14:30:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 37.98, 2024-04-19T12:15:00+02:00, 2024-04-19T18:56:00+02:00, direct#train, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 29.99, 2024-04-19T12:15:00+02:00, 2024-04-19T16:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 32.99, 2024-04-19T12:15:00+02:00, 2024-04-19T17:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 28.98, 2024-04-19T15:15:00+02:00, 2024-04-19T22:15:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 28.98, 2024-04-19T15:40:00+02:00, 2024-04-19T22:15:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 33.98, 2024-04-19T15:40:00+02:00, 2024-04-19T22:40:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 39.99, 2024-04-19T18:35:00+02:00, 2024-04-19T23:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Cologne, 34.98, 2024-04-19T22:05:00+02:00, 2024-04-20T05:00:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 49.99, 2024-04-19T10:30:00+02:00, 2024-04-19T17:25:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 69.99, 2024-04-19T10:30:00+02:00, 2024-04-19T18:05:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 49.99, 2024-04-19T21:30:00+02:00, 2024-04-20T05:00:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 69.99, 2024-04-19T21:30:00+02:00, 2024-04-20T05:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 49.99, 2024-04-19T22:00:00+02:00, 2024-04-20T03:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 84.99, 2024-04-19T23:00:00+02:00, 2024-04-20T07:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Cologne, 84.99, 2024-04-19T23:00:00+02:00, 2024-04-20T08:25:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 21.99, 2024-04-19T12:20:00+02:00, 2024-04-19T16:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 24.99, 2024-04-19T15:55:00+02:00, 2024-04-19T19:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 39.99, 2024-04-19T16:15:00+02:00, 2024-04-19T20:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 18.99, 2024-04-19T20:25:00+02:00, 2024-04-19T23:59:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 21.99, 2024-04-19T22:10:00+02:00, 2024-04-20T02:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 18.99, 2024-04-20T01:15:00+02:00, 2024-04-20T05:00:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 18.99, 2024-04-20T01:15:00+02:00, 2024-04-20T05:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 39.99, 2024-04-20T03:25:00+02:00, 2024-04-20T07:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Cologne, 39.99, 2024-04-20T03:25:00+02:00, 2024-04-20T08:25:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Aachen, 37.48, 2024-04-19T14:10:00+02:00, 2024-04-19T19:40:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Aachen, 44.99, 2024-04-19T16:40:00+02:00, 2024-04-19T22:05:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Aachen, 11.99, 2024-04-19T18:40:00+02:00, 2024-04-19T22:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Aachen, 11.99, 2024-04-19T19:05:00+02:00, 2024-04-19T22:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Aachen, 25.98, 2024-04-19T13:15:00+02:00, 2024-04-19T18:10:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Aachen, 22.98, 2024-04-20T02:10:00+02:00, 2024-04-20T10:30:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da8ddc-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
